DATE,DURATION,PROTOCOL,SRC IP,SRC PORT,DEST IP,DEST PORT,PACKETS,BYTES,FLOWS,FLAGS,TOS,CLASS
07:32.2,17.928,TCP  ,EXT_SERVER,22,10001_123,3278,20,3065,1,.AP.S.,0,suspicious
07:32.2,17.928,TCP  ,10001_123,3278,EXT_SERVER,22,18,3009,1,.APRS.,0,suspicious
04:56.5,9.948,TCP  ,10008_104,41009,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
04:56.5,9.948,TCP  ,EXT_SERVER,22,10008_104,41009,19,3185,1,.AP.SF,0,suspicious
05:06.0,10.711,TCP  ,10008_104,57713,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
05:06.0,10.711,TCP  ,EXT_SERVER,22,10008_104,57713,20,4213,1,.AP.SF,0,suspicious
05:16.4,10.213,TCP  ,10008_104,47514,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
05:16.4,10.213,TCP  ,EXT_SERVER,22,10008_104,47514,19,3185,1,.AP.SF,0,suspicious
08:21.6,9.423,TCP  ,EXT_SERVER,22,10054_224,56766,20,3249,1,.AP.SF,0,suspicious
08:21.6,9.423,TCP  ,10054_224,56766,EXT_SERVER,22,15,2157,1,.APRSF,0,suspicious
05:27.2,9.251,TCP  ,10006_27,48162,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
05:27.2,9.251,TCP  ,EXT_SERVER,22,10006_27,48162,19,3197,1,.AP.SF,0,suspicious
05:35.9,8.997,TCP  ,10008_104,46244,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious
05:35.9,8.997,TCP  ,EXT_SERVER,22,10008_104,46244,19,3185,1,.AP.SF,0,suspicious
05:48.7,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64015,7,556,1,.AP.SF,0,normal
05:48.7,0.059,TCP  ,OPENSTACK_NET,64015,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
05:48.7,0.077,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64016,7,702,1,.AP.SF,0,normal
05:48.7,0.077,TCP  ,OPENSTACK_NET,64016,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
05:44.5,10.264,TCP  ,10008_104,54373,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious
05:44.5,10.264,TCP  ,EXT_SERVER,22,10008_104,54373,19,3185,1,.AP.SF,0,suspicious
05:54.4,9.343,TCP  ,10008_104,37258,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
05:54.4,9.343,TCP  ,EXT_SERVER,22,10008_104,37258,19,3185,1,.AP.SF,0,suspicious
08:51.9,15.067,TCP  ,EXT_SERVER,22,10001_123,4966,20,3065,1,.AP.S.,0,suspicious
08:51.9,15.067,TCP  ,10001_123,4966,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious
06:03.4,9.745,TCP  ,10008_104,42799,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious
06:03.4,9.745,TCP  ,EXT_SERVER,22,10008_104,42799,19,3185,1,.AP.SF,0,suspicious
06:12.8,10.112,TCP  ,10008_104,50874,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
06:12.8,10.112,TCP  ,EXT_SERVER,22,10008_104,50874,19,3185,1,.AP.SF,0,suspicious
07:43.4,101.474,TCP  ,EXT_SERVER,80,10097_154,15657,6,823,1,.APRSF,0,unknown
07:43.4,101.474,TCP  ,10097_154,15657,EXT_SERVER,80,6,383,1,.AP.SF,0,unknown
06:22.6,10.144,TCP  ,10008_104,32814,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
06:22.6,10.144,TCP  ,EXT_SERVER,22,10008_104,32814,19,3185,1,.AP.SF,0,suspicious
09:17.1,15.903,TCP  ,EXT_SERVER,22,10001_123,1940,19,3037,1,.AP.S.,0,suspicious
09:17.1,15.903,TCP  ,10001_123,1940,EXT_SERVER,22,16,3027,1,.APRS.,0,suspicious
06:25.1,9.686,TCP  ,10006_27,17891,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
06:25.1,9.686,TCP  ,EXT_SERVER,22,10006_27,17891,19,3185,1,.AP.SF,0,suspicious
06:27.1,9.834,TCP  ,EXT_SERVER,22,10054_224,36776,19,3185,1,.AP.SF,0,suspicious
06:27.1,9.834,TCP  ,10054_224,36776,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
09:36.0,0,TCP  ,10098_166,9270,EXT_SERVER,23,1,46,1,....S.,0,suspicious
09:36.0,0,TCP  ,EXT_SERVER,23,10098_166,9270,1,40,1,.A.R..,0,suspicious
04:39.5,119.988,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50920,7,561,1,.AP.SF,0,normal
04:39.5,119.988,TCP  ,OPENSTACK_NET,50920,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
06:39.7,0.079,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50953,7,1726,1,.AP.SF,0,normal
06:39.7,0.079,TCP  ,OPENSTACK_NET,50953,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
06:32.4,9.88,TCP  ,10008_104,40169,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
06:32.4,9.88,TCP  ,EXT_SERVER,22,10008_104,40169,19,3185,1,.AP.SF,0,suspicious
06:36.6,9.683,TCP  ,EXT_SERVER,22,10054_224,50597,19,3185,1,.AP.SF,0,suspicious
06:36.6,9.683,TCP  ,10054_224,50597,EXT_SERVER,22,16,2215,1,.AP.SF,0,suspicious
09:38.7,10.467,TCP  ,EXT_SERVER,22,10054_224,48212,20,3249,1,.AP.SF,0,suspicious
09:38.7,10.467,TCP  ,10054_224,48212,EXT_SERVER,22,17,2261,1,.APRSF,0,suspicious
06:41.9,9.182,TCP  ,10008_104,47358,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
06:41.9,9.182,TCP  ,EXT_SERVER,22,10008_104,47358,19,3185,1,.AP.SF,0,suspicious
09:42.2,9.963,TCP  ,10008_114,47184,EXT_SERVER,22,17,2261,1,.APRSF,0,suspicious
09:42.2,9.963,TCP  ,EXT_SERVER,22,10008_114,47184,20,3249,1,.AP.SF,0,suspicious
06:46.0,9.669,TCP  ,EXT_SERVER,22,10054_224,60544,19,3185,1,.AP.SF,0,suspicious
06:46.0,9.669,TCP  ,10054_224,60544,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
06:57.2,0,UDP  ,10099_127,5081,EXT_SERVER,5060,1,439,1,......,0,suspicious
06:57.2,0,ICMP ,EXT_SERVER,0,10099_127,3.3,1,467,1,......,0,suspicious
06:50.8,9.865,TCP  ,10008_104,52894,EXT_SERVER,22,18,2351,1,.AP.SF,0,suspicious
06:50.8,9.865,TCP  ,EXT_SERVER,22,10008_104,52894,19,3185,1,.AP.SF,0,suspicious
09:46.0,14.513,TCP  ,EXT_SERVER,22,10001_123,2237,19,3077,1,.AP.S.,0,suspicious
09:46.0,14.513,TCP  ,10001_123,2237,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious
06:55.3,9.553,TCP  ,EXT_SERVER,22,10054_224,45608,19,3185,1,.AP.SF,0,suspicious
06:55.3,9.553,TCP  ,10054_224,45608,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
07:00.3,10.395,TCP  ,10008_104,58473,EXT_SERVER,22,18,2335,1,.AP.SF,0,suspicious
07:00.3,10.395,TCP  ,EXT_SERVER,22,10008_104,58473,19,3185,1,.AP.SF,0,suspicious
07:04.5,10.048,TCP  ,EXT_SERVER,22,10054_224,56887,19,3185,1,.AP.SF,0,suspicious
07:04.5,10.048,TCP  ,10054_224,56887,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
10:04.5,14.628,TCP  ,EXT_SERVER,22,10001_123,4913,19,3093,1,.AP.S.,0,suspicious
10:04.5,14.628,TCP  ,10001_123,4913,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious
07:10.3,9.8,TCP  ,10008_104,38580,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious
07:10.3,9.8,TCP  ,EXT_SERVER,22,10008_104,38580,19,3185,1,.AP.SF,0,suspicious
10:11.1,9.453,TCP  ,10006_27,26774,EXT_SERVER,22,17,2261,1,.APRSF,0,suspicious
10:11.1,9.453,TCP  ,EXT_SERVER,22,10006_27,26774,20,3249,1,.AP.SF,0,suspicious
10:12.4,9.839,TCP  ,10004_35,34592,EXT_SERVER,22,8,1359,1,.APRSF,0,suspicious
10:12.4,9.839,TCP  ,EXT_SERVER,22,10004_35,34592,9,3378,1,.AP.S.,0,suspicious
10:23.6,120.485,TCP  ,10004_35,33905,EXT_SERVER,22,5,931,1,.AP.S.,0,suspicious
10:23.6,120.485,TCP  ,EXT_SERVER,22,10004_35,33905,12,8481,1,.AP.SF,0,suspicious
07:14.2,9.816,TCP  ,EXT_SERVER,22,10054_224,40646,19,3185,1,.AP.SF,0,suspicious
07:14.2,9.816,TCP  ,10054_224,40646,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious
08:01.9,145.723,TCP  ,10004_35,33239,EXT_SERVER,22,6,328,1,.A.RS.,0,suspicious
08:01.9,145.723,TCP  ,EXT_SERVER,22,10004_35,33239,8,563,1,.AP.SF,0,suspicious
07:19.3,9.652,TCP  ,10008_114,37452,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
07:19.3,9.652,TCP  ,EXT_SERVER,22,10008_114,37452,19,3185,1,.AP.SF,0,suspicious
07:19.8,9.272,TCP  ,10008_104,47394,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
07:19.8,9.272,TCP  ,EXT_SERVER,22,10008_104,47394,19,3185,1,.AP.SF,0,suspicious
07:23.7,9.323,TCP  ,EXT_SERVER,22,10054_224,55085,19,3185,1,.AP.SF,0,suspicious
07:23.7,9.323,TCP  ,10054_224,55085,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
10:36.5,0,TCP  ,10100_221,47211,EXT_SERVER,23,1,46,1,....S.,0,suspicious
10:36.5,0,TCP  ,EXT_SERVER,23,10100_221,47211,1,40,1,.A.R..,0,suspicious
07:28.6,9.057,TCP  ,10008_114,46426,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
07:28.6,9.057,TCP  ,EXT_SERVER,22,10008_114,46426,19,3185,1,.AP.SF,0,suspicious
07:28.7,9.891,TCP  ,10008_104,53444,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
07:28.7,9.891,TCP  ,EXT_SERVER,22,10008_104,53444,19,3185,1,.AP.SF,0,suspicious
07:39.5,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50970,7,556,1,.AP.SF,0,normal
07:39.5,0.054,TCP  ,OPENSTACK_NET,50970,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
07:39.5,0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50971,7,702,1,.AP.SF,0,normal
07:39.5,0.063,TCP  ,OPENSTACK_NET,50971,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
07:39.5,1.346,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50972,7,639,1,.AP.SF,0,normal
07:39.5,1.346,TCP  ,OPENSTACK_NET,50972,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
07:32.7,9.896,TCP  ,EXT_SERVER,22,10054_224,35267,19,3185,1,.AP.SF,0,suspicious
07:32.7,9.896,TCP  ,10054_224,35267,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
10:43.6,1.015,TCP  ,10101_33,3737,EXT_SERVER,445,3,144,1,....S.,0,suspicious
10:43.6,1.015,TCP  ,EXT_SERVER,445,10101_33,3737,3,120,1,.A.R..,0,suspicious
07:37.4,10.516,TCP  ,10008_114,53374,EXT_SERVER,22,17,2279,1,.AP.SF,0,suspicious
07:37.4,10.516,TCP  ,EXT_SERVER,22,10008_114,53374,20,4085,1,.AP.SF,0,suspicious
07:38.3,9.827,TCP  ,10008_104,34715,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
07:38.3,9.827,TCP  ,EXT_SERVER,22,10008_104,34715,19,3185,1,.AP.SF,0,suspicious
07:48.7,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64051,7,561,1,.AP.SF,0,normal
07:48.7,0.059,TCP  ,OPENSTACK_NET,64051,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
07:48.8,0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64052,7,1726,1,.AP.SF,0,normal
07:48.8,0.072,TCP  ,OPENSTACK_NET,64052,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
07:42.3,9.936,TCP  ,EXT_SERVER,22,10054_224,45088,19,3185,1,.AP.SF,0,suspicious
07:42.3,9.936,TCP  ,10054_224,45088,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
07:47.6,10.096,TCP  ,10008_114,34769,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
07:47.6,10.096,TCP  ,EXT_SERVER,22,10008_114,34769,19,3185,1,.AP.SF,0,suspicious
07:47.8,9.787,TCP  ,10008_104,42874,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
07:47.8,9.787,TCP  ,EXT_SERVER,22,10008_104,42874,19,3185,1,.AP.SF,0,suspicious
09:28.2,89.394,TCP  ,10004_35,29141,EXT_SERVER,22,8,1081,1,.APRSF,0,suspicious
09:28.2,89.394,TCP  ,EXT_SERVER,22,10004_35,29141,14,8597,1,.AP.SF,0,suspicious
07:51.9,10.479,TCP  ,EXT_SERVER,22,10054_224,55126,19,3185,1,.AP.SF,0,suspicious
07:51.9,10.479,TCP  ,10054_224,55126,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
10:51.0,14.244,TCP  ,EXT_SERVER,22,10001_123,4936,19,3093,1,.AP.S.,0,suspicious
10:51.0,14.244,TCP  ,10001_123,4936,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious
07:57.3,9.56,TCP  ,10008_114,44139,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
07:57.3,9.56,TCP  ,EXT_SERVER,22,10008_114,44139,19,3185,1,.AP.SF,0,suspicious
07:57.2,9.79,TCP  ,10008_104,51519,EXT_SERVER,22,15,2179,1,.AP.SF,0,suspicious
07:57.2,9.79,TCP  ,EXT_SERVER,22,10008_104,51519,19,3185,1,.AP.SF,0,suspicious
08:02.1,9.775,TCP  ,EXT_SERVER,22,10054_224,37450,19,3185,1,.AP.SF,0,suspicious
08:02.1,9.775,TCP  ,10054_224,37450,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious
08:06.6,9.709,TCP  ,10008_114,51413,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
08:06.6,9.709,TCP  ,EXT_SERVER,22,10008_114,51413,19,3185,1,.AP.SF,0,suspicious
08:06.7,10.076,TCP  ,10008_104,59550,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
08:06.7,10.076,TCP  ,EXT_SERVER,22,10008_104,59550,19,3185,1,.AP.SF,0,suspicious
08:11.5,10.47,TCP  ,EXT_SERVER,22,10054_224,46460,18,3201,1,.AP.SF,0,suspicious
08:11.5,10.47,TCP  ,10054_224,46460,EXT_SERVER,22,16,2227,1,.AP.SF,0,suspicious
11:10.9,13.595,TCP  ,EXT_SERVER,22,10001_123,4365,18,2985,1,.AP.S.,0,suspicious
11:10.9,13.595,TCP  ,10001_123,4365,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious
08:16.0,9.975,TCP  ,10008_114,59145,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
08:16.0,9.975,TCP  ,EXT_SERVER,22,10008_114,59145,19,3185,1,.AP.SF,0,suspicious
08:16.4,11.008,TCP  ,10008_104,41153,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
08:16.4,11.008,TCP  ,EXT_SERVER,22,10008_104,41153,19,3185,1,.AP.SF,0,suspicious
08:25.6,9.203,TCP  ,10008_114,37731,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
08:25.6,9.203,TCP  ,EXT_SERVER,22,10008_114,37731,19,3185,1,.AP.SF,0,suspicious
08:20.3,16.544,TCP  ,10006_27,25646,EXT_SERVER,22,17,2435,1,.AP.SF,0,suspicious
08:20.3,16.544,TCP  ,EXT_SERVER,22,10006_27,25646,30,6665,1,.AP.SF,0,suspicious
08:30.7,9.902,TCP  ,EXT_SERVER,22,10054_224,35466,19,3185,1,.AP.SF,0,suspicious
08:30.7,9.902,TCP  ,10054_224,35466,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
11:26.5,14.31,TCP  ,EXT_SERVER,22,10001_123,4116,18,2985,1,.AP.S.,0,suspicious
11:26.5,14.31,TCP  ,10001_123,4116,EXT_SERVER,22,17,2963,1,.APRS.,0,suspicious
08:34.5,10.44,TCP  ,10008_114,41598,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
08:34.5,10.44,TCP  ,EXT_SERVER,22,10008_114,41598,19,3185,1,.AP.SF,0,suspicious
08:48.7,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64069,7,702,1,.AP.SF,0,normal
08:48.7,0.067,TCP  ,OPENSTACK_NET,64069,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
08:48.7,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64070,7,556,1,.AP.SF,0,normal
08:48.7,0.052,TCP  ,OPENSTACK_NET,64070,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
08:40.3,10.305,TCP  ,EXT_SERVER,22,10054_224,43742,19,3185,1,.AP.SF,0,suspicious
08:40.3,10.305,TCP  ,10054_224,43742,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
08:50.2,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64071,7,639,1,.AP.SF,0,normal
08:50.2,0.051,TCP  ,OPENSTACK_NET,64071,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
11:39.4,11.504,TCP  ,10004_35,37796,EXT_SERVER,22,6,341,1,.APRS.,0,suspicious
11:39.4,11.504,TCP  ,EXT_SERVER,22,10004_35,37796,9,4462,1,.AP.S.,0,suspicious
08:44.6,9.417,TCP  ,10008_114,49564,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
08:44.6,9.417,TCP  ,EXT_SERVER,22,10008_114,49564,19,3185,1,.AP.SF,0,suspicious
08:50.3,10.882,TCP  ,EXT_SERVER,22,10054_224,55612,19,3185,1,.AP.SF,0,suspicious
08:50.3,10.882,TCP  ,10054_224,55612,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
09:02.6,0,UDP  ,10102_193,5427,EXT_SERVER,5060,1,443,1,......,0,suspicious
09:02.6,0,ICMP ,EXT_SERVER,0,10102_193,3.3,1,471,1,......,0,suspicious
08:53.7,9.673,TCP  ,10008_114,56437,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
08:53.7,9.673,TCP  ,EXT_SERVER,22,10008_114,56437,19,3185,1,.AP.SF,0,suspicious
09:00.8,10.219,TCP  ,EXT_SERVER,22,10054_224,39914,19,3185,1,.AP.SF,0,suspicious
09:00.8,10.219,TCP  ,10054_224,39914,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious
09:03.1,11.033,TCP  ,10008_114,34757,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
09:03.1,11.033,TCP  ,EXT_SERVER,22,10008_114,34757,19,3185,1,.AP.SF,0,suspicious
07:17.3,121.852,TCP  ,10004_35,22116,EXT_SERVER,22,7,671,1,.AP.SF,0,suspicious
07:17.3,121.852,TCP  ,EXT_SERVER,22,10004_35,22116,10,1675,1,.AP.SF,0,suspicious
09:10.7,10.099,TCP  ,EXT_SERVER,22,10054_224,50239,19,3185,1,.AP.SF,0,suspicious
09:10.7,10.099,TCP  ,10054_224,50239,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
09:13.8,10.42,TCP  ,10008_114,47225,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
09:13.8,10.42,TCP  ,EXT_SERVER,22,10008_114,47225,19,3185,1,.AP.SF,0,suspicious
09:18.1,10.071,TCP  ,10006_27,44062,EXT_SERVER,22,15,2179,1,.AP.SF,0,suspicious
09:18.1,10.071,TCP  ,EXT_SERVER,22,10006_27,44062,19,3185,1,.AP.SF,0,suspicious
09:20.5,9.754,TCP  ,EXT_SERVER,22,10054_224,58757,19,3185,1,.AP.SF,0,suspicious
09:20.5,9.754,TCP  ,10054_224,58757,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
12:24.3,5.888,TCP  ,10004_35,43123,EXT_SERVER,22,5,316,1,.APRS.,0,suspicious
12:24.3,5.888,TCP  ,EXT_SERVER,22,10004_35,43123,8,2437,1,.AP.SF,0,suspicious
09:23.9,9.621,TCP  ,10008_114,58211,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
09:23.9,9.621,TCP  ,EXT_SERVER,22,10008_114,58211,19,3185,1,.AP.SF,0,suspicious
09:29.9,9.131,TCP  ,EXT_SERVER,22,10054_224,39348,19,3185,1,.AP.SF,0,suspicious
09:29.9,9.131,TCP  ,10054_224,39348,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
09:33.2,9.889,TCP  ,10008_114,38760,EXT_SERVER,22,20,2423,1,.AP.SF,0,suspicious
09:33.2,9.889,TCP  ,EXT_SERVER,22,10008_114,38760,20,3237,1,.AP.SF,0,suspicious
12:28.9,14.784,TCP  ,EXT_SERVER,22,10001_123,1822,21,4081,1,.AP.S.,0,suspicious
12:28.9,14.784,TCP  ,10001_123,1822,EXT_SERVER,22,17,3027,1,.APRS.,0,suspicious
09:48.9,9.452,TCP  ,EXT_SERVER,22,10054_224,59237,19,3185,1,.AP.SF,0,suspicious
09:48.9,9.452,TCP  ,10054_224,59237,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
09:51.8,9.752,TCP  ,10008_114,60045,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious
09:51.8,9.752,TCP  ,EXT_SERVER,22,10008_114,60045,19,3185,1,.AP.SF,0,suspicious
10:56.2,125.755,TCP  ,10004_35,30333,EXT_SERVER,22,6,314,1,.A.RSF,0,suspicious
10:56.2,125.755,TCP  ,EXT_SERVER,22,10004_35,30333,8,537,1,.AP.SF,0,suspicious
10:01.2,10.609,TCP  ,10008_114,45959,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
10:01.2,10.609,TCP  ,EXT_SERVER,22,10008_114,45959,19,3185,1,.AP.SF,0,suspicious
10:11.5,10.061,TCP  ,10008_114,33597,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
10:11.5,10.061,TCP  ,EXT_SERVER,22,10008_114,33597,19,3185,1,.AP.SF,0,suspicious
13:08.5,13.088,TCP  ,EXT_SERVER,22,10001_123,4628,18,2985,1,.AP.S.,0,suspicious
13:08.5,13.088,TCP  ,10001_123,4628,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious
13:24.1,0.021,TCP  ,10081_11,59432,EXT_SERVER,3390,2,92,1,...RS.,0,suspicious
13:24.1,0.021,TCP  ,EXT_SERVER,3390,10081_11,59432,1,40,1,.A.R..,0,suspicious
10:21.3,9.902,TCP  ,10008_114,44348,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
10:21.3,9.902,TCP  ,EXT_SERVER,22,10008_114,44348,19,3185,1,.AP.SF,0,suspicious
13:32.0,0,TCP  ,10103_238,30631,EXT_SERVER,23,1,46,1,....S.,0,suspicious
13:32.0,0,TCP  ,EXT_SERVER,23,10103_238,30631,1,40,1,.A.R..,0,suspicious
10:39.5,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51021,7,556,1,.AP.SF,0,normal
10:39.5,0.056,TCP  ,OPENSTACK_NET,51021,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
10:39.5,0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51022,7,702,1,.AP.SF,0,normal
10:39.5,0.066,TCP  ,OPENSTACK_NET,51022,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
10:30.8,9.945,TCP  ,10008_114,53833,EXT_SERVER,22,20,2423,1,.AP.SF,0,suspicious
10:30.8,9.945,TCP  ,EXT_SERVER,22,10008_114,53833,19,3185,1,.AP.SF,0,suspicious
13:51.7,14.756,TCP  ,EXT_SERVER,22,10001_123,3354,19,3037,1,.AP.S.,0,suspicious
13:51.7,14.756,TCP  ,10001_123,3354,EXT_SERVER,22,15,2981,1,.APRS.,0,suspicious
11:10.6,8.691,TCP  ,10006_27,16539,EXT_SERVER,22,15,2179,1,.AP.SF,0,suspicious
